# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
potassium channel activity(GO:0005267)	20437, 267, 122, 1	0.627	0.967482520933	1.0	122
aromatase activity(GO:0070330)	20437, 0, 34, 0	0.0	1.0	1.0	34
cation channel activity(GO:0005261)	20437, 267, 311, 1	0.246	0.999792710293	1.0	311
toxic substance binding(GO:0015643)	20437, 0, 13, 0	0.0	1.0	1.0	13
glycine binding(GO:0016594)	20437, 1960, 15, 1	0.695	0.779822390978	1.0	15
small GTPase binding(GO:0031267)	20437, 761, 421, 39	2.488	4.09950932255e-06	0.000466433060699	421
leucine zipper domain binding(GO:0043522)	20437, 564, 11, 1	3.294	0.382409829078	0.770841860189	11
exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters(GO:0016796)	20437, 1688, 48, 11	2.775	0.00919019263096	0.103529326503	48
polyubiquitin modification-dependent protein binding(GO:0031593)	20437, 1924, 55, 13	2.511	0.0093520111897	0.103529326503	55
amino acid binding(GO:0016597)	20437, 216, 70, 1	1.352	0.818471319841	1.0	70
glutamate binding(GO:0016595)	20437, 0, 14, 0	0.0	1.0	1.0	14
cell adhesion mediator activity(GO:0098631)	20437, 38, 39, 1	13.79	0.222642412294	0.607712053223	39
phospholipid transporter activity(GO:0005548)	20437, 1783, 71, 9	1.453	0.451692812112	0.833319270208	71
odorant binding(GO:0005549)	20437, 0, 451, 0	0.0	1.0	1.0	451
peptidoglycan muralytic activity(GO:0061783)	20437, 1407, 13, 1	1.117	0.628320209395	0.948159380602	13
GTP-dependent protein binding(GO:0030742)	20437, 857, 24, 4	3.975	0.063483849991	0.320233804881	24
phosphatidylinositol-4,5-bisphosphate phosphatase activity(GO:0106019)	20437, 151, 12, 1	11.279	0.179697147864	0.554246624738	12
phosphatidylinositol-5-phosphate binding(GO:0010314)	20437, 575, 15, 1	2.37	0.483526167466	0.859602075495	15
hyaluronic acid binding(GO:0005540)	20437, 0, 23, 0	0.0	1.0	1.0	23
protein dimerization activity(GO:0046983)	20437, 894, 1390, 99	1.628	2.66859560747e-05	0.00210203223234	1390
folic acid binding(GO:0005542)	20437, 458, 14, 1	3.187	0.40349020132	0.794825887298	14
phospholipid binding(GO:0005543)	20437, 1532, 415, 37	1.189	0.583341798924	0.926330204649	415
calcium-dependent phospholipid binding(GO:0005544)	20437, 1992, 55, 2	0.373	0.989502531187	1.0	55
1-phosphatidylinositol binding(GO:0005545)	20437, 1532, 13, 2	2.052	0.378459645469	0.76902667828	13
phosphatidylinositol-4,5-bisphosphate binding(GO:0005546)	20437, 357, 76, 2	1.506	0.719872172269	1.0	76
phosphatidylinositol-3,4,5-trisphosphate binding(GO:0005547)	20437, 1245, 39, 4	1.684	0.460952601227	0.840105221001	39
lysophospholipid acyltransferase activity(GO:0071617)	20437, 0, 14, 0	0.0	1.0	1.0	14
transferase activity, transferring one-carbon groups(GO:0016741)	20437, 1971, 204, 27	1.372	0.280783351907	0.679721400362	204
transferase activity, transferring acyl groups(GO:0016746)	20437, 1762, 261, 33	1.467	0.121631838144	0.460493034256	261
bitter taste receptor activity(GO:0033038)	20437, 0, 29, 0	0.0	1.0	1.0	29
3',5'-cyclic-AMP phosphodiesterase activity(GO:0004115)	20437, 0, 12, 0	0.0	1.0	1.0	12
K63-linked polyubiquitin modification-dependent protein binding(GO:0070530)	20437, 939, 22, 5	4.947	0.0132026043563	0.128756827246	22
lipid transporter activity(GO:0005319)	20437, 9, 151, 1	15.038	0.293047648672	0.693027233811	151
purinergic nucleotide receptor activity(GO:0001614)	20437, 957, 20, 2	2.136	0.418544875597	0.805620211675	20
metalloendopeptidase activity(GO:0004222)	20437, 690, 97, 2	0.611	0.971575775865	1.0	97
semaphorin receptor binding(GO:0030215)	20437, 1230, 22, 1	0.755	0.801050266225	1.0	22
delayed rectifier potassium channel activity(GO:0005251)	20437, 0, 30, 0	0.0	1.0	1.0	30
oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor(GO:0016671)	20437, 0, 11, 0	0.0	1.0	1.0	11
dicarboxylic acid transmembrane transporter activity(GO:0005310)	20437, 1248, 36, 3	1.365	0.628060681789	0.948159380602	36
antioxidant activity(GO:0016209)	20437, 145, 85, 2	3.316	0.392539051377	0.778992225988	85
AMP binding(GO:0016208)	20437, 1878, 17, 3	1.92	0.36198897004	0.761589421374	17
NF-kappaB binding(GO:0051059)	20437, 54, 32, 1	11.827	0.235258293377	0.621193510424	32
helicase activity(GO:0004386)	20437, 1377, 138, 18	1.936	0.0378615611106	0.23355565408	138
RNA methyltransferase activity(GO:0008173)	20437, 1525, 60, 6	1.34	0.600989480628	0.932444285095	60
N-methyltransferase activity(GO:0008170)	20437, 604, 84, 5	2.014	0.349843374386	0.75530267145	84
O-methyltransferase activity(GO:0008171)	20437, 1892, 22, 3	1.473	0.529399748637	0.900507213628	22
proton-transporting ATPase activity, rotational mechanism(GO:0046961)	20437, 507, 21, 2	3.839	0.22744865646	0.612914274249	21
tRNA methyltransferase activity(GO:0008175)	20437, 469, 32, 2	2.723	0.37833364747	0.76902667828	32
adenylate cyclase binding(GO:0008179)	20437, 616, 16, 1	2.074	0.525073589664	0.897621629075	16
single-stranded DNA endodeoxyribonuclease activity(GO:0000014)	20437, 1838, 11, 3	3.032	0.15028158214	0.506211645104	11
laminin binding(GO:0043236)	20437, 603, 31, 4	4.373	0.0544810983076	0.296748109931	31
translation regulator activity, nucleic acid binding(GO:0090079)	20437, 1972, 96, 17	1.835	0.0640035729641	0.321272836839	96
S100 protein binding(GO:0044548)	20437, 7, 13, 1	224.582	0.0173491069774	0.15225243575	13
neuropeptide hormone activity(GO:0005184)	20437, 770, 25, 1	1.062	0.749527681382	1.0	25
fatty acid synthase activity(GO:0004312)	20437, 212, 11, 1	8.764	0.205095264991	0.583258530554	11
MAP kinase activity(GO:0004707)	20437, 1942, 14, 3	2.255	0.27355296485	0.670139320589	14
palmitoyl-CoA hydrolase activity(GO:0016290)	20437, 1861, 17, 3	1.938	0.357108614439	0.755535580962	17
zinc ion transmembrane transporter activity(GO:0005385)	20437, 55, 20, 1	18.579	0.146703731851	0.501082012561	20
ligand-gated calcium channel activity(GO:0099604)	20437, 1362, 26, 3	1.731	0.467508811069	0.845430829597	26
neurotransmitter receptor regulator activity(GO:0099602)	20437, 413, 15, 1	3.299	0.404432337478	0.794891964641	15
MAP kinase kinase activity(GO:0004708)	20437, 1174, 12, 2	2.901	0.259993016664	0.658992200654	12
activin binding(GO:0048185)	20437, 0, 12, 0	0.0	1.0	1.0	12
monosaccharide binding(GO:0048029)	20437, 167, 85, 4	5.759	0.0354835012461	0.231433791567	85
aldo-keto reductase (NADP) activity(GO:0004033)	20437, 745, 28, 1	0.98	0.782401866464	1.0	28
myosin heavy chain binding(GO:0032036)	20437, 527, 11, 2	7.051	0.0790129981634	0.367769591452	11
vinculin binding(GO:0017166)	20437, 0, 12, 0	0.0	1.0	1.0	12
Ral GTPase binding(GO:0017160)	20437, 383, 16, 3	10.005	0.0130252915433	0.128249024426	16
G-protein beta-subunit binding(GO:0031681)	20437, 1121, 13, 3	4.207	0.0877486250986	0.392378131445	13
RNA polymerase III regulatory region DNA binding(GO:0001016)	20437, 1095, 11, 3	5.09	0.0540420533084	0.296748109931	11
general transcription initiation factor activity(GO:0140223)	20437, 347, 19, 2	6.2	0.119066165842	0.460089637066	19
RNA polymerase II regulatory region DNA binding(GO:0001012)	20437, 878, 819, 65	1.847	3.36312266684e-05	0.00229589174057	819
5'-3' RNA polymerase activity(GO:0034062)	20437, 245, 38, 2	4.39	0.235091587345	0.621193510424	38
DNA polymerase activity(GO:0034061)	20437, 1948, 31, 11	3.723	0.000565501406201	0.0148480369218	31
GTPase binding(GO:0051020)	20437, 706, 511, 42	2.379	5.02093347491e-06	0.000514143587831	511
bile acid transmembrane transporter activity(GO:0015125)	20437, 0, 18, 0	0.0	1.0	1.0	18
dopamine binding(GO:0035240)	20437, 0, 16, 0	0.0	1.0	1.0	16
dystroglycan binding(GO:0002162)	20437, 0, 11, 0	0.0	1.0	1.0	11
aminoacyl-tRNA editing activity(GO:0002161)	20437, 216, 12, 2	15.769	0.0234022705377	0.17240233835	12
pheromone binding(GO:0005550)	20437, 0, 90, 0	0.0	1.0	1.0	90
cofactor transmembrane transporter activity(GO:0051184)	20437, 0, 17, 0	0.0	1.0	1.0	17
growth factor activity(GO:0008083)	20437, 370, 146, 1	0.378	0.994161057256	1.0	146
transition metal ion binding(GO:0046914)	20437, 1524, 943, 87	1.237	0.183495452026	0.558227390784	943
phosphoric diester hydrolase activity(GO:0008081)	20437, 187, 86, 1	1.271	0.847028443335	1.0	86
hydrolase activity, acting on ether bonds(GO:0016801)	20437, 0, 11, 0	0.0	1.0	1.0	11
dipeptidase activity(GO:0016805)	20437, 0, 15, 0	0.0	1.0	1.0	15
G-protein beta/gamma-subunit complex binding(GO:0031683)	20437, 981, 24, 4	3.472	0.0921384418448	0.39822653568	24
nucleoside diphosphate kinase activity(GO:0004550)	20437, 612, 17, 1	1.964	0.544923544894	0.916525521999	17
oligopeptide binding(GO:1900750)	20437, 799, 17, 1	1.505	0.626001329116	0.948159380602	17
nucleotide diphosphatase activity(GO:0004551)	20437, 0, 17, 0	0.0	1.0	1.0	17
DNA-directed DNA polymerase activity(GO:0003887)	20437, 1818, 24, 9	4.216	0.000770921089268	0.0171613738133	24
photoreceptor activity(GO:0009881)	20437, 0, 12, 0	0.0	1.0	1.0	12
L-ascorbic acid binding(GO:0031418)	20437, 1241, 19, 1	0.867	0.748271860361	1.0	19
RNA cap binding(GO:0000339)	20437, 645, 17, 1	1.864	0.559701813421	0.922963892864	17
filamin binding(GO:0031005)	20437, 0, 16, 0	0.0	1.0	1.0	16
nucleoside-diphosphatase activity(GO:0017110)	20437, 297, 16, 2	8.601	0.0692641224765	0.337745054362	16
manganese ion binding(GO:0030145)	20437, 1862, 58, 12	2.271	0.0309955080567	0.211246949754	58
SNARE binding(GO:0000149)	20437, 1815, 110, 11	1.126	0.759876890918	1.0	110
catalytic activity, acting on DNA(GO:0140097)	20437, 1968, 173, 38	2.281	1.60806757507e-05	0.00137221766406	173
amide transmembrane transporter activity(GO:0042887)	20437, 1331, 40, 8	3.071	0.0203103613305	0.162482890644	40
phosphatidylinositol 3-kinase regulator activity(GO:0035014)	20437, 939, 18, 3	3.627	0.129130853473	0.480509449049	18
calcium-dependent phospholipase A2 activity(GO:0047498)	20437, 1439, 15, 1	0.947	0.689369359673	0.988396696039	15
proton-exporting ATPase activity, phosphorylative mechanism(GO:0008553)	20437, 1781, 19, 3	1.812	0.399118443388	0.788990899671	19
G protein-coupled amine receptor activity(GO:0008227)	20437, 0, 71, 0	0.0	1.0	1.0	71
potassium-transporting ATPase activity(GO:0008556)	20437, 0, 11, 0	0.0	1.0	1.0	11
RNA polymerase II transcription factor binding(GO:0001085)	20437, 599, 62, 4	2.201	0.335539147598	0.740500187803	62
phosphatidylinositol phosphate phosphatase activity(GO:0052866)	20437, 151, 24, 1	5.639	0.345391854318	0.747740504909	24
ligase activity, forming carbon-nitrogen bonds(GO:0016879)	20437, 1750, 46, 4	1.016	0.795494676141	1.0	46
structural constituent of synapse(GO:0098918)	20437, 1733, 29, 1	0.407	0.928474962228	1.0	29
Hsp70 protein binding(GO:0030544)	20437, 1947, 45, 8	1.866	0.207534097622	0.583832186717	45
sodium channel regulator activity(GO:0017080)	20437, 1918, 32, 1	0.333	0.957784223274	1.0	32
chloride channel regulator activity(GO:0017081)	20437, 1735, 14, 3	2.524	0.223737738345	0.607712053223	14
tau-protein kinase activity(GO:0050321)	20437, 609, 17, 1	1.974	0.543575893696	0.916525521999	17
alpha-tubulin binding(GO:0043014)	20437, 69, 35, 1	8.463	0.300021362026	0.702013973032	35
gamma-tubulin binding(GO:0043015)	20437, 665, 29, 4	4.239	0.0574788759512	0.306554005073	29
cAMP response element binding(GO:0035497)	20437, 823, 13, 1	1.91	0.520346192012	0.892520101542	13
protein heterodimerization activity(GO:0046982)	20437, 995, 569, 50	1.805	0.000758630173575	0.0171613738133	569
peptidoglycan binding(GO:0042834)	20437, 56, 16, 1	22.809	0.117117259464	0.454273006405	16
transmembrane receptor protein serine/threonine kinase binding(GO:0070696)	20437, 0, 18, 0	0.0	1.0	1.0	18
translation initiation factor activity(GO:0003743)	20437, 1812, 47, 8	1.92	0.189227405002	0.563281577679	47
kinesin binding(GO:0019894)	20437, 1340, 48, 4	1.271	0.6712106005	0.98103804529	48
phosphatase activity(GO:0016791)	20437, 74, 264, 7	7.323	0.000690800468863	0.0167341173638	264
thiolester hydrolase activity(GO:0016790)	20437, 1343, 44, 4	1.383	0.605328184209	0.934926184963	44
cell-cell adhesion mediator activity(GO:0098632)	20437, 38, 30, 1	17.927	0.171446873865	0.540189534886	30
calcium-dependent protein binding(GO:0048306)	20437, 1084, 71, 7	1.859	0.289697348323	0.689883917867	71
chemokine binding(GO:0019956)	20437, 1167, 32, 9	4.925	0.000384034900598	0.0118518777876	32
proton-exporting ATPase activity(GO:0036442)	20437, 1916, 31, 7	2.409	0.0867559170072	0.390060932901	31
cytokine binding(GO:0019955)	20437, 1215, 130, 20	2.588	0.000929569858161	0.0202527560587	130
hydrolase activity, hydrolyzing N-glycosyl compounds(GO:0016799)	20437, 1946, 26, 7	2.827	0.0401604927045	0.243339316742	26
hydrolase activity, acting on glycosyl bonds(GO:0016798)	20437, 1946, 125, 18	1.512	0.232730528972	0.621193510424	125
secondary active sulfate transmembrane transporter activity(GO:0008271)	20437, 800, 12, 1	2.129	0.48249800953	0.859266020451	12
vitamin B6 binding(GO:0070279)	20437, 1960, 52, 6	1.203	0.679206266192	0.982354825679	52
E-box binding(GO:0070888)	20437, 173, 47, 3	7.54	0.0398894534935	0.243135716532	47
enzyme inhibitor activity(GO:0004857)	20437, 4, 377, 1	13.552	0.372690731719	0.76902667828	377
oxidoreductase activity(GO:0016491)	20437, 112, 770, 5	1.185	0.899705764591	1.0	770
icosanoid receptor activity(GO:0004953)	20437, 817, 15, 1	1.668	0.581381287751	0.926330204649	15
exodeoxyribonuclease activity(GO:0004529)	20437, 339, 24, 4	10.048	0.00309484456755	0.0477767997306	24
phosphatidylethanolamine binding(GO:0008429)	20437, 0, 11, 0	0.0	1.0	1.0	11
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709)	20437, 108, 43, 1	4.401	0.461073373245	0.840105221001	43
2-oxoglutarate-dependent dioxygenase activity(GO:0016706)	20437, 236, 49, 2	3.535	0.322428303268	0.728844553082	49
receptor regulator activity(GO:0030545)	20437, 84, 516, 2	0.943	0.96547370628	1.0	516
exonuclease activity(GO:0004527)	20437, 1843, 73, 18	2.734	0.00060088582772	0.0153826771896	73
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705)	20437, 236, 206, 3	1.261	0.837558421704	1.0	206
endoribonuclease activity(GO:0004521)	20437, 920, 59, 4	1.506	0.582218406616	0.926330204649	59
endodeoxyribonuclease activity(GO:0004520)	20437, 1401, 39, 7	2.618	0.0700713274817	0.338457732742	39
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen(GO:0016701)	20437, 0, 29, 0	0.0	1.0	1.0	29
lysine-acetylated histone binding(GO:0070577)	20437, 1768, 17, 5	3.4	0.0436039410055	0.256611698791	17
DNA-binding transcription factor binding(GO:0140297)	20437, 1383, 345, 36	1.542	0.0570968907756	0.306111079342	345
wide pore channel activity(GO:0022829)	20437, 1746, 21, 1	0.557	0.851845821162	1.0	21
protease binding(GO:0002020)	20437, 144, 139, 3	3.063	0.316783952455	0.72246496061	139
transmitter-gated ion channel activity(GO:0022824)	20437, 0, 58, 0	0.0	1.0	1.0	58
ligase activity, forming carbon-sulfur bonds(GO:0016877)	20437, 1236, 37, 3	1.341	0.640716416252	0.962014091264	37
phosphatidylserine binding(GO:0001786)	20437, 922, 62, 1	0.358	0.982894011409	1.0	62
potassium ion antiporter activity(GO:0022821)	20437, 460, 15, 1	2.962	0.427911291959	0.812952064872	15
phosphotyrosine residue binding(GO:0001784)	20437, 22, 43, 2	43.207	0.0059441872884	0.0766625178937	43
mismatch repair complex binding(GO:0032404)	20437, 323, 11, 2	11.504	0.0387660958276	0.237703485793	11
SH2 domain binding(GO:0042169)	20437, 256, 38, 4	8.403	0.00714062079695	0.0880963336877	38
GTPase activating protein binding(GO:0032794)	20437, 1696, 19, 3	1.903	0.372649672108	0.76902667828	19
pyrimidine nucleotide-sugar transmembrane transporter activity(GO:0015165)	20437, 1560, 11, 2	2.382	0.310914376763	0.715345171438	11
protein tyrosine/serine/threonine phosphatase activity(GO:0008138)	20437, 51, 38, 1	10.545	0.263778795975	0.664994261527	38
nuclear localization sequence binding(GO:0008139)	20437, 54, 19, 1	19.919	0.136411700761	0.490124847648	19
nuclear receptor binding(GO:0016922)	20437, 1930, 111, 15	1.431	0.362944958624	0.761589421374	111
transporter activity(GO:0005215)	20437, 9, 1156, 1	1.964	0.912510387335	1.0	1156
transcription factor binding(GO:0008134)	20437, 1234, 691, 67	1.606	0.00152550272354	0.0300406690174	691
intracellular ligand-gated ion channel activity(GO:0005217)	20437, 1362, 33, 3	1.364	0.6224724359	0.948159380602	33
acetylcholine binding(GO:0042166)	20437, 0, 16, 0	0.0	1.0	1.0	16
ubiquitin-like protein conjugating enzyme binding(GO:0044390)	20437, 1839, 39, 4	1.14	0.713908979341	1.0	39
SUMO transferase activity(GO:0019789)	20437, 1509, 23, 4	2.355	0.21809840615	0.601263294529	23
phospholipase binding(GO:0043274)	20437, 22, 20, 1	46.448	0.0725838860648	0.342515665117	20
peptide hormone receptor binding(GO:0051428)	20437, 22, 20, 1	46.448	0.0725838860648	0.342515665117	20
hormone receptor binding(GO:0051427)	20437, 1321, 176, 20	1.758	0.0741585276265	0.348340973805	176
peptidyl-proline dioxygenase activity(GO:0031543)	20437, 1241, 12, 1	1.372	0.565926405727	0.925732650902	12
ammonium transmembrane transporter activity(GO:0008519)	20437, 701, 32, 1	0.911	0.818546378096	1.0	32
MAP kinase kinase kinase activity(GO:0004709)	20437, 1635, 26, 3	1.442	0.554914175864	0.922963892864	26
ubiquitin conjugating enzyme binding(GO:0031624)	20437, 1839, 33, 4	1.347	0.588351020594	0.926330204649	33
ATP-dependent microtubule motor activity(GO:1990939)	20437, 1895, 42, 7	1.797	0.268302854719	0.664994261527	42
inositol 1,4,5 trisphosphate binding(GO:0070679)	20437, 1362, 16, 2	1.876	0.437096606186	0.819756272407	16
threonine-type endopeptidase activity(GO:0004298)	20437, 39, 21, 1	24.954	0.120843420412	0.460493034256	21
dynein intermediate chain binding(GO:0045505)	20437, 0, 28, 0	0.0	1.0	1.0	28
frizzled binding(GO:0005109)	20437, 1341, 42, 1	0.363	0.967022664543	1.0	42
acetyltransferase activity(GO:0016407)	20437, 1762, 113, 20	2.053	0.012254295073	0.124241565889	113
retinoid X receptor binding(GO:0046965)	20437, 1852, 22, 2	1.003	0.730671497911	1.0	22
calmodulin binding(GO:0005516)	20437, 315, 188, 5	1.726	0.540616337895	0.916525521999	188
olfactory receptor activity(GO:0004984)	20437, 610, 1114, 1	0.03	1.0	1.0	1114
signaling receptor binding(GO:0005102)	20437, 256, 1632, 29	1.419	0.277715036387	0.673886723365	1632
monovalent cation:proton antiporter activity(GO:0005451)	20437, 460, 11, 1	4.039	0.332384978628	0.736631820477	11
fibroblast growth factor receptor binding(GO:0005104)	20437, 0, 28, 0	0.0	1.0	1.0	28
3',5'-cyclic-GMP phosphodiesterase activity(GO:0047555)	20437, 187, 19, 1	5.752	0.316212539418	0.72246496061	19
peptide alpha-N-acetyltransferase activity(GO:0004596)	20437, 1073, 12, 3	4.762	0.0652580884519	0.325972110121	12
aminopeptidase activity(GO:0004177)	20437, 1666, 43, 5	1.426	0.544968417182	0.916525521999	43
endopeptidase activity(GO:0004175)	20437, 168, 440, 6	1.659	0.586120686687	0.926330204649	440
guanylate cyclase activity(GO:0004383)	20437, 0, 11, 0	0.0	1.0	1.0	11
sulfuric ester hydrolase activity(GO:0008484)	20437, 1252, 12, 4	5.441	0.0170860922131	0.152140508054	12
TFIID-class transcription factor complex binding(GO:0001094)	20437, 1968, 11, 6	5.664	0.000996452145971	0.0210915192338	11
acetylcholine receptor binding(GO:0033130)	20437, 413, 13, 2	7.613	0.0784423042182	0.366780454426	13
carbohydrate binding(GO:0030246)	20437, 167, 269, 4	1.82	0.591551767264	0.926475037625	269
nucleocytoplasmic carrier activity(GO:0140142)	20437, 351, 16, 2	7.278	0.0881366049938	0.392399493537	16
mismatched DNA binding(GO:0030983)	20437, 1946, 11, 4	3.819	0.0476153206975	0.272976850489	11
endodeoxyribonuclease activity, producing 3'-phosphomonoesters(GO:0016889)	20437, 1401, 11, 3	3.978	0.0864843882507	0.390060932901	11
neurexin family protein binding(GO:0042043)	20437, 183, 13, 1	8.591	0.223206355189	0.607712053223	13
protein kinase A catalytic subunit binding(GO:0034236)	20437, 1247, 15, 3	3.278	0.148559432517	0.502062240586	15
protein kinase A regulatory subunit binding(GO:0034237)	20437, 1978, 22, 3	1.409	0.558160305136	0.922963892864	22
endodeoxyribonuclease activity, producing 5'-phosphomonoesters(GO:0016888)	20437, 584, 15, 2	4.666	0.160369225983	0.525809630783	15
rRNA binding(GO:0019843)	20437, 1982, 71, 11	1.598	0.283447835839	0.682942550351	71
annealing activity(GO:0097617)	20437, 1928, 13, 2	1.631	0.480263939176	0.858272728999	13
quaternary ammonium group transmembrane transporter activity(GO:0015651)	20437, 701, 13, 1	2.243	0.495612872739	0.872006154098	13
carbon-sulfur lyase activity(GO:0016846)	20437, 134, 11, 1	13.865	0.151472541041	0.508238125612	11
carbon-nitrogen lyase activity(GO:0016840)	20437, 1960, 13, 3	2.406	0.24196886337	0.632081928803	13
mitogen-activated protein kinase kinase kinase binding(GO:0031435)	20437, 1769, 26, 2	0.889	0.789205323131	1.0	26
mitogen-activated protein kinase kinase binding(GO:0031434)	20437, 4, 19, 1	268.908	0.0166400355313	0.149468389334	19
metallocarboxypeptidase activity(GO:0004181)	20437, 769, 25, 2	2.126	0.452077669731	0.833319270208	25
carboxypeptidase activity(GO:0004180)	20437, 1207, 42, 3	1.209	0.711075471241	1.0	42
phosphorus-oxygen lyase activity(GO:0016849)	20437, 502, 25, 1	1.628	0.657264325246	0.971195770638	25
fatty-acyl-CoA binding(GO:0000062)	20437, 394, 26, 2	3.99	0.235374103559	0.621193510424	26
transmembrane receptor protein serine/threonine kinase activity(GO:0004675)	20437, 0, 17, 0	0.0	1.0	1.0	17
protein serine/threonine kinase activity(GO:0004674)	20437, 1779, 447, 51	1.311	0.199838353368	0.574815937778	447
ligand-gated anion channel activity(GO:0099095)	20437, 0, 20, 0	0.0	1.0	1.0	20
ligand-gated cation channel activity(GO:0099094)	20437, 1362, 100, 3	0.45	0.995416861025	1.0	100
NAD-dependent protein deacetylase activity(GO:0034979)	20437, 466, 17, 2	5.16	0.146801370868	0.501082012561	17
protein kinase activity(GO:0004672)	20437, 1779, 606, 69	1.308	0.111438809185	0.441300028357	606
channel regulator activity(GO:0016247)	20437, 1918, 137, 11	0.856	0.958211949641	1.0	137
GABA-gated chloride ion channel activity(GO:0022851)	20437, 0, 12, 0	0.0	1.0	1.0	12
sterol esterase activity(GO:0004771)	20437, 0, 13, 0	0.0	1.0	1.0	13
structural constituent of nuclear pore(GO:0017056)	20437, 1975, 22, 2	0.941	0.760309024535	1.0	22
Toll-like receptor binding(GO:0035325)	20437, 10, 15, 1	136.247	0.0274948795418	0.194170735522	15
WW domain binding(GO:0050699)	20437, 754, 31, 5	4.372	0.0256489634507	0.184558809992	31
ATP-dependent DNA helicase activity(GO:0004003)	20437, 1968, 34, 7	2.138	0.142856499256	0.501082012561	34
adenosine deaminase activity(GO:0004000)	20437, 969, 11, 1	1.917	0.479797532179	0.858272728999	11
peptidase regulator activity(GO:0061134)	20437, 585, 238, 9	1.321	0.678378329107	0.982354825679	238
RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding(GO:0001162)	20437, 1852, 11, 1	1.003	0.649534382822	0.969952767744	11
sphingolipid binding(GO:0046625)	20437, 1783, 24, 3	1.433	0.550271439028	0.920435060623	24
extracellular matrix structural constituent conferring compression resistance(GO:0030021)	20437, 0, 14, 0	0.0	1.0	1.0	14
extracellular matrix structural constituent conferring tensile strength(GO:0030020)	20437, 0, 38, 0	0.0	1.0	1.0	38
DNA-(apurinic or apyrimidinic site) endonuclease activity(GO:0003906)	20437, 1400, 13, 3	3.369	0.129512312439	0.480509449049	13
oxidoreductase activity, acting on the aldehyde or oxo group of donors(GO:0016903)	20437, 1752, 52, 6	1.346	0.58141949324	0.926330204649	52
phosphatidylinositol bisphosphate phosphatase activity(GO:0034593)	20437, 151, 20, 1	6.767	0.296114747233	0.69866705338	20
neurotransmitter binding(GO:0042165)	20437, 1960, 60, 2	0.348	0.99292900516	1.0	60
core promoter binding(GO:0001047)	20437, 1968, 60, 8	1.385	0.51585551264	0.889286270948	60
core promoter sequence-specific DNA binding(GO:0001046)	20437, 1968, 49, 8	1.695	0.291942479521	0.692011803309	49
peptide transmembrane transporter activity(GO:1904680)	20437, 1331, 26, 7	4.134	0.00528132433703	0.0721076816149	26
2'-5'-oligoadenylate synthetase activity(GO:0001730)	20437, 92, 12, 1	18.512	0.122318462224	0.460493034256	12
promoter-specific chromatin binding(GO:1990841)	20437, 735, 51, 4	2.181	0.326315461483	0.731175125949	51
protein self-association(GO:0043621)	20437, 72, 63, 3	13.517	0.009576180524	0.103529326503	63
oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor(GO:0016655)	20437, 1983, 30, 4	1.374	0.570397403512	0.926330204649	30
insulin-like growth factor I binding(GO:0031994)	20437, 842, 12, 1	2.023	0.490443571073	0.865886580653	12
G protein-coupled chemoattractant receptor activity(GO:0001637)	20437, 1167, 25, 7	4.903	0.00210408075942	0.0377996262745	25
DNA-binding transcription factor activity(GO:0003700)	20437, 878, 995, 68	1.591	0.00196116130152	0.0358612352278	995
poly-purine tract binding(GO:0070717)	20437, 23, 35, 1	25.388	0.138974884202	0.494132921606	35
translation repressor activity, mRNA regulatory element binding(GO:0000900)	20437, 115, 12, 1	14.809	0.145105577711	0.501082012561	12
sodium-independent organic anion transmembrane transporter activity(GO:0015347)	20437, 477, 16, 1	2.678	0.459491190122	0.840105221001	16
steroid hormone receptor activity(GO:0003707)	20437, 795, 55, 4	1.87	0.431576533972	0.815753012034	55
signaling adaptor activity(GO:0035591)	20437, 157, 50, 3	7.81	0.036847213357	0.233406085894	50
scaffold protein binding(GO:0097110)	20437, 1746, 71, 8	1.319	0.587253533734	0.926330204649	71
retinoic acid receptor binding(GO:0042974)	20437, 1852, 32, 5	1.724	0.367016009125	0.765426463022	32
peroxisome proliferator activated receptor binding(GO:0042975)	20437, 1234, 20, 4	3.312	0.094418684442	0.404538631249	20
translation regulator activity(GO:0045182)	20437, 1972, 128, 23	1.862	0.0199037779729	0.161757687653	128
3'-5'-exodeoxyribonuclease activity(GO:0008296)	20437, 323, 12, 3	15.818	0.00338446458552	0.049848399963	12
single-stranded RNA binding(GO:0003727)	20437, 23, 94, 1	9.453	0.352944234418	0.755535580962	94
