# Analysis title: diff_Primary_versus_Naive_c3.0_cond1_formatted analysis from Cistrome-GO
# Mode: Ensemble mode
# Specie: mm10
# Peak bed file name: diff_Primary_versus_Naive_c3.0_cond1_formatted.bed
# Differential expression file name: primary_vs_control_naive_deseq2.csv
# Genes for gene ontology: allgenes
# Column index of (GeneID, logFoldChange, FDR): 1,3,7
# Cutoffs of logFoldChange and FDR for DE genes: 1.0, 0.05
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
9+2 motile cilium(GO:0097729)	20933, 1098, 63, 6	1.816	0.342549663128	0.608025652053	63
filopodium(GO:0030175)	20933, 613, 65, 8	4.203	0.00444030689343	0.0232570172533	65
dystrophin-associated glycoprotein complex(GO:0016010)	20933, 1126, 16, 2	2.324	0.365417003383	0.625920906454	16
postsynaptic cytoskeleton(GO:0099571)	20933, 111, 19, 1	9.926	0.227373132624	0.476365349989	19
inclusion body(GO:0016234)	20933, 242, 74, 5	5.845	0.011555913809	0.0505769104382	74
aggresome(GO:0016235)	20933, 951, 40, 2	1.101	0.773413017106	0.957773096766	40
intercalated disc(GO:0014704)	20933, 876, 56, 4	1.707	0.488441322661	0.744902160335	56
synapse(GO:0045202)	20933, 701, 1072, 58	1.616	0.00403087073295	0.0218281898166	1072
side of membrane(GO:0098552)	20933, 688, 472, 55	3.545	1.29721486151e-14	1.18417185215e-12	472
microfibril(GO:0001527)	20933, 1453, 11, 1	1.31	0.563430436364	0.810882992875	11
calyx of Held(GO:0044305)	20933, 111, 29, 1	6.503	0.335413863638	0.598685639287	29
neuron projection terminus(GO:0044306)	20933, 378, 141, 4	1.571	0.6403908979	0.861431301894	141
centrosome(GO:0005813)	20933, 1970, 487, 80	1.746	1.25465337378e-05	0.000167025730385	487
lipid droplet(GO:0005811)	20933, 553, 77, 4	1.966	0.424471235387	0.684442860994	77
neuron spine(GO:0044309)	20933, 1917, 178, 24	1.472	0.196580139796	0.45023193308	178
centriole(GO:0005814)	20933, 1970, 109, 17	1.657	0.140116514238	0.351115500385	109
microtubule organizing center(GO:0005815)	20933, 1970, 628, 95	1.607	4.92816853171e-05	0.000572563580321	628
secondary lysosome(GO:0005767)	20933, 386, 13, 2	8.343	0.0674732826604	0.206293912057	13
postsynaptic density, intracellular component(GO:0099092)	20933, 1745, 31, 5	1.935	0.283616845903	0.545877001603	31
postsynaptic specialization, intracellular component(GO:0099091)	20933, 328, 37, 3	5.175	0.0845285456537	0.246638085264	37
polysomal ribosome(GO:0042788)	20933, 1829, 29, 9	3.552	0.00317137705354	0.018422817611	29
transcriptional repressor complex(GO:0017053)	20933, 1993, 81, 25	3.242	9.76941993324e-07	1.95083104292e-05	81
lamellipodium(GO:0030027)	20933, 1917, 153, 27	1.927	0.00658813338894	0.0316527611694	153
specific granule(GO:0042581)	20933, 1713, 13, 2	1.88	0.412687362852	0.669890542331	13
nuclear body(GO:0016604)	20933, 1983, 657, 140	2.249	8.04138026696e-19	1.28461049765e-16	657
endonuclease complex(GO:1905348)	20933, 1497, 28, 4	1.998	0.320070218782	0.582864725245	28
zymogen granule membrane(GO:0042589)	20933, 1835, 14, 3	2.444	0.23644064251	0.490537566766	14
zymogen granule(GO:0042588)	20933, 855, 11, 3	6.677	0.0279799454841	0.103347891123	11
growth cone part(GO:0090723)	20933, 1917, 19, 2	1.149	0.661839666584	0.879242301346	19
extrinsic component of postsynaptic membrane(GO:0098890)	20933, 1549, 16, 2	1.689	0.47362039593	0.729261284335	16
intrinsic component of postsynaptic density membrane(GO:0099146)	20933, 1998, 78, 1	0.134	0.999606231773	1.0	78
terminal bouton(GO:0043195)	20933, 145, 86, 1	1.679	0.784632031825	0.962672143052	86
axon initial segment(GO:0043194)	20933, 1733, 21, 1	0.575	0.842802122125	0.99547237715	21
varicosity(GO:0043196)	20933, 251, 16, 1	5.212	0.325179597129	0.585323274832	16
dendritic shaft(GO:0043198)	20933, 132, 67, 1	2.367	0.669865783115	0.884388916137	67
mitochondria-associated endoplasmic reticulum membrane(GO:0044233)	20933, 1722, 12, 3	3.039	0.15191899561	0.374811730481	12
organelle membrane contact site(GO:0044232)	20933, 1722, 25, 5	2.431	0.149039878591	0.370569970504	25
early endosome(GO:0005769)	20933, 1987, 223, 41	1.937	0.000398396120088	0.00322873916855	223
endopeptidase complex(GO:1905369)	20933, 1960, 63, 10	1.695	0.242004216596	0.49402104799	63
contractile fiber(GO:0043292)	20933, 1319, 62, 4	1.024	0.822887172131	0.98101661006	62
apical junction complex(GO:0043296)	20933, 1810, 23, 2	1.006	0.73019248387	0.929468121898	23
spindle(GO:0005819)	20933, 798, 142, 12	2.217	0.0595916807824	0.192318606161	142
actin filament bundle(GO:0032432)	20933, 1087, 87, 16	3.542	0.000100510790881	0.000988098390358	87
filopodium tip(GO:0032433)	20933, 1504, 18, 3	2.32	0.274280358208	0.539277381215	18
pericentriolar material(GO:0000242)	20933, 1684, 21, 5	2.96	0.0774931400441	0.229250539297	21
peroxisomal matrix(GO:0005782)	20933, 0, 18, 0	0.0	1.0	1.0	18
cuticular plate(GO:0032437)	20933, 44, 11, 1	43.25	0.0621812020881	0.196701921457	11
microtubule plus-end(GO:0035371)	20933, 1767, 23, 4	2.06	0.280213211828	0.542594673813	23
organelle envelope lumen(GO:0031970)	20933, 1804, 85, 10	1.365	0.515939167182	0.767643507517	85
membrane-enclosed lumen(GO:0031974)	20933, 1833, 297, 32	1.23	0.50228686706	0.756984217101	297
endoplasmic reticulum membrane(GO:0005789)	20933, 1509, 323, 43	1.847	0.00107129551062	0.00777906626464	323
nuclear membrane microtubule tethering complex(GO:0106094)	20933, 1599, 11, 3	3.57	0.106813304172	0.295470568683	11
membrane coat(GO:0030117)	20933, 1956, 64, 14	2.341	0.012796229421	0.0552485851353	64
cation-transporting ATPase complex(GO:0090533)	20933, 422, 11, 1	4.509	0.307176629593	0.573935281608	11
Sm-like protein family complex(GO:0120114)	20933, 1374, 71, 6	1.287	0.652732101251	0.871515735857	71
neuron to neuron synapse(GO:0098984)	20933, 40, 67, 1	7.811	0.365674403289	0.625920906454	67
clathrin coat(GO:0030118)	20933, 1332, 15, 3	3.143	0.156191560536	0.379492042519	15
GABA-ergic synapse(GO:0098982)	20933, 248, 103, 1	0.819	0.931734909559	1.0	103
Golgi cisterna membrane(GO:0032580)	20933, 1805, 15, 6	4.639	0.00466918970748	0.0242570099438	15
cell junction(GO:0030054)	20933, 448, 1097, 41	1.746	0.00647621253013	0.0315018043376	1097
cholinergic synapse(GO:0098981)	20933, 1811, 16, 1	0.722	0.767541600808	0.952347733818	16
cell cortex(GO:0005938)	20933, 1832, 166, 30	2.065	0.00126208014109	0.00886229901269	166
haptoglobin-hemoglobin complex(GO:0031838)	20933, 0, 13, 0	0.0	1.0	1.0	13
vacuole(GO:0005773)	20933, 1910, 450, 65	1.583	0.00210049079843	0.0132892437643	450
multivesicular body(GO:0005771)	20933, 163, 32, 2	8.026	0.0977050658077	0.275037608155	32
late endosome(GO:0005770)	20933, 192, 153, 5	3.563	0.0875391995232	0.25426158407	153
autophagosome(GO:0005776)	20933, 1604, 57, 11	2.519	0.0223726312394	0.0871869401407	57
spindle pole(GO:0000922)	20933, 1945, 107, 22	2.213	0.00280541071667	0.0170729280757	107
actomyosin(GO:0042641)	20933, 1087, 87, 16	3.542	0.000100510790881	0.000988098390358	87
Ada2/Gcn5/Ada3 transcription activator complex(GO:0005671)	20933, 1714, 14, 1	0.872	0.703106150265	0.91050367816	14
transcription factor TFIIH holo complex(GO:0005675)	20933, 0, 12, 0	0.0	1.0	1.0	12
phagocytic cup(GO:0001891)	20933, 789, 19, 5	6.982	0.00257442195956	0.0159714139044	19
late endosome membrane(GO:0031902)	20933, 996, 40, 2	1.051	0.786408229536	0.962672143052	40
early endosome membrane(GO:0031901)	20933, 1531, 42, 6	1.953	0.254158170542	0.509113075162	42
GABA receptor complex(GO:1902710)	20933, 0, 21, 0	0.0	1.0	1.0	21
nucleotide-activated protein kinase complex(GO:0031588)	20933, 94, 13, 1	17.13	0.132051240519	0.341622440048	13
cell division site part(GO:0032155)	20933, 1824, 52, 10	2.207	0.0660907272622	0.203038340003	52
cleavage furrow(GO:0032154)	20933, 1824, 42, 7	1.913	0.221126721158	0.469435132292	42
septin cytoskeleton(GO:0032156)	20933, 1824, 15, 5	3.825	0.0262386235357	0.0992099434278	15
mitotic spindle midzone(GO:1990023)	20933, 1945, 14, 2	1.537	0.51034699957	0.764271008057	14
somatodendritic compartment(GO:0036477)	20933, 0, 19, 0	0.0	1.0	1.0	19
nuclear cyclin-dependent protein kinase holoenzyme complex(GO:0019908)	20933, 1474, 13, 3	3.277	0.134639727449	0.344139143359	13
chromocenter(GO:0010369)	20933, 215, 17, 1	5.727	0.306166629512	0.573725736827	17
photoreceptor inner segment(GO:0001917)	20933, 689, 55, 1	0.552	0.943379242168	1.0	55
lytic vacuole membrane(GO:0098852)	20933, 1180, 95, 10	1.867	0.189904424858	0.445291939099	95
plasma membrane region(GO:0098590)	20933, 443, 1064, 33	1.466	0.161122710759	0.388518536509	1064
chromosome, telomeric region(GO:0000781)	20933, 1826, 108, 13	1.38	0.456992057058	0.715358466792	108
condensed nuclear chromosome, centromeric region(GO:0000780)	20933, 1710, 19, 1	0.644	0.808563609891	0.971512573214	19
nuclear telomere cap complex(GO:0000783)	20933, 778, 11, 1	2.446	0.433457340534	0.694183560404	11
chromatin(GO:0000785)	20933, 1999, 446, 102	2.395	1.35854495036e-15	1.44685037214e-13	446
nuclear chromosome, telomeric region(GO:0000784)	20933, 1826, 73, 11	1.727	0.205769772298	0.454787319468	73
mediator complex(GO:0016592)	20933, 1918, 36, 8	2.425	0.0638712449947	0.200067282116	36
nuclear nucleosome(GO:0000788)	20933, 1850, 38, 9	2.68	0.0256687967158	0.097633101794	38
glycinergic synapse(GO:0098690)	20933, 0, 13, 0	0.0	1.0	1.0	13
dopaminergic synapse(GO:0098691)	20933, 0, 16, 0	0.0	1.0	1.0	16
cytoskeleton(GO:0005856)	20933, 1958, 1448, 220	1.624	5.30321322853e-12	2.82396104419e-10	1448
intermediate filament cytoskeleton(GO:0045111)	20933, 1072, 56, 4	1.395	0.626503516035	0.853594342743	56
chylomicron(GO:0042627)	20933, 371, 12, 1	4.702	0.304846675238	0.573725736827	12
eukaryotic translation initiation factor 3 complex(GO:0005852)	20933, 1877, 15, 5	3.717	0.0297646483456	0.108683487388	15
photoreceptor outer segment membrane(GO:0042622)	20933, 1273, 14, 1	1.175	0.623145295778	0.853594342743	14
A band(GO:0031672)	20933, 900, 22, 5	5.286	0.00962687226002	0.0430179816374	22
I band(GO:0031674)	20933, 0, 22, 0	0.0	1.0	1.0	22
axonemal dynein complex(GO:0005858)	20933, 0, 21, 0	0.0	1.0	1.0	21
vacuolar proton-transporting V-type ATPase complex(GO:0016471)	20933, 1222, 15, 1	1.142	0.641692174807	0.861431301894	15
collagen-containing extracellular matrix(GO:0062023)	20933, 550, 354, 10	1.075	0.885281393926	1.0	354
ciliary rootlet(GO:0035253)	20933, 1593, 13, 1	1.011	0.653295833295	0.871515735857	13
Golgi cisterna(GO:0031985)	20933, 197, 47, 5	11.304	0.000639507997941	0.00498348305712	47
phagocytic vesicle(GO:0045335)	20933, 1916, 78, 21	2.941	5.12159954995e-05	0.000584411091503	78
clathrin-coated endocytic vesicle(GO:0045334)	20933, 179, 13, 1	8.996	0.215045081891	0.45934462387	13
endomembrane system(GO:0012505)	20933, 1844, 43, 8	2.112	0.12571881972	0.3326994849	43
vesicle membrane(GO:0012506)	20933, 580, 215, 11	1.847	0.21160703366	0.455052586916	215
tricarboxylic acid cycle enzyme complex(GO:0045239)	20933, 0, 13, 0	0.0	1.0	1.0	13
SMN-Sm protein complex(GO:0034719)	20933, 987, 15, 1	1.414	0.600401675484	0.828632118	15
axoneme(GO:0005930)	20933, 94, 90, 2	4.949	0.249181368038	0.502293041566	90
phosphatidylinositol 3-kinase complex(GO:0005942)	20933, 592, 27, 5	6.548	0.00437450669106	0.0232225249974	27
proton-transporting two-sector ATPase complex, catalytic domain(GO:0033178)	20933, 1372, 14, 2	2.18	0.362208709596	0.625920906454	14
axoneme part(GO:0044447)	20933, 0, 34, 0	0.0	1.0	1.0	34
cytosolic part(GO:0044445)	20933, 1877, 259, 58	2.497	1.18642014415e-09	3.61010701006e-08	259
endosomal part(GO:0044440)	20933, 288, 220, 4	1.322	0.791007573758	0.962970202779	220
ciliary part(GO:0044441)	20933, 24, 435, 1	2.005	0.8620930845	1.0	435
cell cortex part(GO:0044448)	20933, 444, 197, 16	3.829	7.65286470914e-05	0.000813394492758	197
proton-transporting two-sector ATPase complex, proton-transporting domain(GO:0033177)	20933, 0, 20, 0	0.0	1.0	1.0	20
carboxy-terminal domain protein kinase complex(GO:0032806)	20933, 1474, 21, 3	2.029	0.350702865401	0.618281778508	21
TORC2 complex(GO:0031932)	20933, 1682, 12, 1	1.037	0.640005339498	0.861431301894	12
ISWI-type complex(GO:0031010)	20933, 1976, 11, 6	5.778	0.000889699558314	0.00653468985934	11
oxidoreductase complex(GO:1990204)	20933, 1137, 99, 5	0.93	0.898668373394	1.0	99
myofibril(GO:0030016)	20933, 1319, 45, 2	0.705	0.907621030213	1.0	45
sarcomere(GO:0030017)	20933, 701, 40, 3	2.24	0.370901717588	0.63201652677	40
CCR4-NOT complex(GO:0030014)	20933, 1931, 16, 7	4.743	0.00143185494839	0.00994516643501	16
extrinsic component of synaptic membrane(GO:0099243)	20933, 1614, 23, 4	2.256	0.235017218778	0.489172647553	23
intrinsic component of synaptic membrane(GO:0099240)	20933, 295, 244, 1	0.291	0.999129463281	1.0	244
DNA polymerase complex(GO:0042575)	20933, 1288, 13, 1	1.25	0.596518944934	0.828632118	13
Z disc(GO:0030018)	20933, 695, 121, 7	1.742	0.387336025062	0.649626561718	121
proteasome regulatory particle, base subcomplex(GO:0008540)	20933, 1770, 12, 1	0.986	0.656724240082	0.87426414461	12
nuclear periphery(GO:0034399)	20933, 232, 22, 2	8.203	0.0824524034269	0.24168387977	22
RNA polymerase I complex(GO:0005736)	20933, 965, 13, 1	1.669	0.536391289392	0.782543456442	13
podosome(GO:0002102)	20933, 1908, 24, 11	5.028	2.12857387296e-05	0.000261568981697	24
CatSper complex(GO:0036128)	20933, 0, 11, 0	0.0	1.0	1.0	11
small nucleolar ribonucleoprotein complex(GO:0005732)	20933, 0, 26, 0	0.0	1.0	1.0	26
nucleolus(GO:0005730)	20933, 1958, 711, 132	1.985	3.72130138446e-13	2.97238948084e-11	711
nuclear inner membrane(GO:0005637)	20933, 1077, 31, 8	5.016	0.000851377803953	0.00632593507821	31
mitochondrion(GO:0005739)	20933, 1877, 1697, 193	1.268	0.00490227592383	0.025262534801	1697
male germ cell nucleus(GO:0001673)	20933, 0, 24, 0	0.0	1.0	1.0	24
neuron projection(GO:0043005)	20933, 1917, 1229, 136	1.208	0.113373635	0.309597234037	1229
myelin sheath(GO:0043209)	20933, 1644, 192, 33	2.188	0.000224507015756	0.00196520524751	192
asymmetric synapse(GO:0032279)	20933, 414, 23, 1	2.198	0.56732969221	0.811170066418	23
T-tubule(GO:0030315)	20933, 2, 61, 1	171.582	0.0358036921473	0.126400880012	61
ribonuclease P complex(GO:0030677)	20933, 0, 12, 0	0.0	1.0	1.0	12
cell surface(GO:0009986)	20933, 340, 656, 28	2.628	7.76479875716e-05	0.000813394492758	656
transport vesicle membrane(GO:0030658)	20933, 580, 68, 4	2.123	0.366344943683	0.625920906454	68
transcriptionally active chromatin(GO:0035327)	20933, 1565, 26, 4	2.058	0.293229395109	0.557659474627	26
postsynaptic specialization(GO:0099572)	20933, 1871, 325, 55	1.893	5.22432291697e-05	0.000585674095428	325
AP-2 adaptor complex(GO:0030122)	20933, 722, 15, 3	5.799	0.0458612514162	0.154238629763	15
AP-3 adaptor complex(GO:0030123)	20933, 1663, 12, 2	2.098	0.362721540383	0.625920906454	12
vesicle coat(GO:0030120)	20933, 1867, 36, 10	3.114	0.00512573241541	0.025994785821	36
COPI vesicle coat(GO:0030126)	20933, 1867, 14, 6	4.805	0.00378216989377	0.0210157092358	14
COPII vesicle coat(GO:0030127)	20933, 1686, 14, 3	2.661	0.202683371446	0.452943699006	14
phagophore assembly site(GO:0000407)	20933, 1865, 25, 6	2.694	0.0736872389763	0.220028718252	25
Wnt signalosome(GO:1990909)	20933, 1340, 11, 1	1.42	0.541671977358	0.786655439845	11
autophagosome membrane(GO:0000421)	20933, 1679, 16, 4	3.117	0.0969049993781	0.273992453994	16
vacuolar membrane(GO:0005774)	20933, 1793, 127, 18	1.655	0.129955522221	0.339075139029	127
midbody(GO:0030496)	20933, 1694, 129, 23	2.203	0.00266154811542	0.0163531658245	129
beta-catenin-TCF complex(GO:1990907)	20933, 1293, 11, 3	4.415	0.0694853000697	0.211433841641	11
mitochondrial envelope(GO:0005740)	20933, 927, 18, 4	5.018	0.0281589828173	0.103411436898	18
astrocyte projection(GO:0097449)	20933, 158, 14, 1	9.463	0.20821048329	0.455025477764	14
nBAF complex(GO:0071565)	20933, 1526, 15, 3	2.744	0.195954747753	0.45023193308	15
npBAF complex(GO:0071564)	20933, 1655, 12, 4	4.216	0.036374796165	0.127711509612	12
intrinsic component of postsynaptic membrane(GO:0098936)	20933, 295, 178, 1	0.399	0.994495246454	1.0	178
apical dendrite(GO:0097440)	20933, 1917, 26, 2	0.84	0.809823319161	0.971512573214	26
Golgi membrane(GO:0000139)	20933, 1893, 189, 40	2.34	4.94500404109e-06	7.99849577926e-05	189
stereocilium bundle(GO:0032421)	20933, 1905, 15, 1	0.733	0.761698179224	0.952347733818	15
actin cytoskeleton(GO:0015629)	20933, 1504, 203, 37	2.537	2.49088602171e-06	4.30182748074e-05	203
stereocilium(GO:0032420)	20933, 1194, 40, 4	1.753	0.436933316496	0.698000973102	40
inflammasome complex(GO:0061702)	20933, 945, 15, 2	2.954	0.279309466457	0.542488598985	15
acetylcholine-gated channel complex(GO:0005892)	20933, 0, 16, 0	0.0	1.0	1.0	16
voltage-gated calcium channel complex(GO:0005891)	20933, 0, 40, 0	0.0	1.0	1.0	40
nucleotide-excision repair complex(GO:0000109)	20933, 748, 13, 1	2.153	0.495995929476	0.751045969041	13
dendritic spine membrane(GO:0032591)	20933, 672, 11, 1	2.832	0.41304675067	0.669890542331	11
dendrite membrane(GO:0032590)	20933, 1706, 40, 5	1.534	0.475745368395	0.730772332703	40
SNARE complex(GO:0031201)	20933, 1366, 46, 5	1.666	0.429118522839	0.688961648477	46
Sin3-type complex(GO:0070822)	20933, 1732, 16, 3	2.266	0.275241692843	0.539507489959	16
meiotic spindle(GO:0072687)	20933, 724, 12, 2	4.819	0.139308216708	0.350464371956	12
mitotic spindle(GO:0072686)	20933, 782, 71, 6	2.262	0.199164982245	0.451494627339	71
myosin filament(GO:0032982)	20933, 0, 17, 0	0.0	1.0	1.0	17
plasma membrane bounded cell projection cytoplasm(GO:0032838)	20933, 1807, 47, 7	1.725	0.309338907759	0.57629026839	47
dendrite cytoplasm(GO:0032839)	20933, 1637, 31, 6	2.475	0.11140011494	0.306830488995	31
exocytic vesicle(GO:0070382)	20933, 1921, 190, 18	1.032	0.86462830011	1.0	190
bounding membrane of organelle(GO:0098588)	20933, 1995, 813, 117	1.51	8.36128559062e-05	0.000861239464771	813
intraciliary transport particle B(GO:0030992)	20933, 527, 22, 1	1.806	0.599883680872	0.828632118	22
catenin complex(GO:0016342)	20933, 623, 28, 1	1.2	0.736639418028	0.933953547857	28
early phagosome(GO:0032009)	20933, 1531, 11, 1	1.243	0.57844954966	0.814161370556	11
ruffle membrane(GO:0032587)	20933, 1917, 69, 18	2.849	0.000345227729118	0.00290263840666	69
host cell part(GO:0033643)	20933, 1393, 19, 1	0.791	0.761357002823	0.952347733818	19
cytoplasmic side of membrane(GO:0098562)	20933, 873, 70, 15	5.138	1.95432116314e-06	3.46892006457e-05	70
intrinsic component of synaptic vesicle membrane(GO:0098563)	20933, 1998, 63, 8	1.33	0.562573697283	0.810882992875	63
Golgi-associated vesicle(GO:0005798)	20933, 1835, 79, 15	2.166	0.0209403515017	0.0836305288099	79
condensed chromosome, centromeric region(GO:0000779)	20933, 475, 25, 1	1.763	0.635962888483	0.859154938141	25
M band(GO:0031430)	20933, 44, 22, 1	21.625	0.135895350962	0.344591782795	22
chromosome, centromeric region(GO:0000775)	20933, 832, 153, 13	2.138	0.0604113390888	0.193014228389	153
kinetochore(GO:0000776)	20933, 1267, 127, 15	1.951	0.0651043979921	0.202253801429	127
condensed chromosome kinetochore(GO:0000777)	20933, 1673, 23, 4	2.176	0.25203666148	0.506451027314	23
microvillus membrane(GO:0031528)	20933, 1246, 18, 4	3.733	0.0655188370828	0.202253801429	18
exosome (RNase complex)(GO:0000178)	20933, 1237, 24, 3	2.115	0.349527194792	0.618281778508	24
cis-Golgi network(GO:0005801)	20933, 1805, 43, 4	1.079	0.753139368398	0.950289210927	43
pronucleus(GO:0045120)	20933, 1116, 23, 5	4.078	0.0274781274073	0.102084438449	23
trans-Golgi network(GO:0005802)	20933, 1893, 188, 36	2.118	0.000171828576131	0.00159128203112	188
nuclear exosome (RNase complex)(GO:0000176)	20933, 0, 16, 0	0.0	1.0	1.0	16
cytoplasmic exosome (RNase complex)(GO:0000177)	20933, 1081, 14, 1	1.383	0.588332406749	0.826251445962	14
filopodium membrane(GO:0031527)	20933, 555, 16, 4	9.429	0.00287266338579	0.0171554383506	16
brush border membrane(GO:0031526)	20933, 180, 74, 2	3.143	0.397805069567	0.660253089489	74
retromer complex(GO:0030904)	20933, 1987, 21, 4	2.007	0.292294570814	0.557540987315	21
nuclear replication fork(GO:0043596)	20933, 1448, 12, 5	6.024	0.00347539140796	0.0196528770769	12
proton-transporting V-type ATPase complex(GO:0033176)	20933, 1222, 18, 1	0.952	0.714715409583	0.920772473233	18
anchored component of synaptic membrane(GO:0099144)	20933, 0, 18, 0	0.0	1.0	1.0	18
contractile fiber part(GO:0044449)	20933, 2, 194, 1	53.951	0.124293552468	0.332316234424	194
aminoacyl-tRNA synthetase multienzyme complex(GO:0017101)	20933, 559, 13, 1	2.881	0.421566291834	0.681976861979	13
micro-ribonucleoprotein complex(GO:0035068)	20933, 970, 111, 3	0.583	0.984360472154	1.0	111
PRC1 complex(GO:0035102)	20933, 760, 15, 2	3.672	0.211882924601	0.455052586916	15
messenger ribonucleoprotein complex(GO:1990124)	20933, 52, 13, 1	30.966	0.0879896069473	0.254413388413	13
site of polarized growth(GO:0030427)	20933, 1917, 193, 29	1.641	0.0423856740944	0.145615299711	193
dendrite(GO:0030425)	20933, 62, 533, 4	2.534	0.386247364836	0.649626561718	533
axon(GO:0030424)	20933, 51, 431, 3	2.857	0.425232888599	0.684442860994	431
phagophore assembly site membrane(GO:0034045)	20933, 1604, 12, 1	1.088	0.62518631398	0.853594342743	12
site of DNA damage(GO:0090734)	20933, 185, 62, 2	3.65	0.326399347866	0.585529956658	62
cohesin complex(GO:0008278)	20933, 704, 12, 1	2.478	0.454197558002	0.714312272613	12
XY body(GO:0001741)	20933, 1350, 21, 2	1.477	0.567438215475	0.811170066418	21
synaptic membrane(GO:0097060)	20933, 722, 369, 15	1.179	0.766983718514	0.952347733818	369
proton-transporting ATP synthase complex, coupling factor F(o)(GO:0045263)	20933, 0, 11, 0	0.0	1.0	1.0	11
organelle subcompartment(GO:0031984)	20933, 1893, 264, 47	1.969	8.49109331465e-05	0.000861239464771	264
vesicle(GO:0031982)	20933, 1921, 1787, 242	1.476	6.31233739186e-09	1.75373199713e-07	1787
Cul4-RING E3 ubiquitin ligase complex(GO:0080008)	20933, 1957, 31, 6	2.07	0.194900560248	0.45023193308	31
ER membrane protein complex(GO:0072546)	20933, 1981, 11, 1	0.961	0.665098280213	0.879912631586	11
Golgi stack(GO:0005795)	20933, 1366, 27, 5	2.838	0.100267204143	0.281012032664	27
Golgi apparatus(GO:0005794)	20933, 1772, 1253, 179	1.688	4.94893388633e-11	2.25883482383e-09	1253
Golgi medial cisterna(GO:0005797)	20933, 197, 22, 3	14.49	0.00600806838283	0.0295319668971	22
rough endoplasmic reticulum(GO:0005791)	20933, 1117, 71, 4	1.056	0.819936458727	0.979325975938	71
smooth endoplasmic reticulum(GO:0005790)	20933, 1986, 31, 8	2.72	0.0331816156845	0.118452806829	31
endoplasmic reticulum-Golgi intermediate compartment(GO:0005793)	20933, 1986, 60, 10	1.757	0.207870828647	0.455025477764	60
stereocilium tip(GO:0032426)	20933, 1170, 20, 2	1.789	0.494405686571	0.750416232112	20
organellar small ribosomal subunit(GO:0000314)	20933, 1708, 28, 2	0.875	0.798162991399	0.965958620273	28
organellar large ribosomal subunit(GO:0000315)	20933, 1314, 59, 2	0.54	0.964221244203	1.0	59
nuclear membrane(GO:0031965)	20933, 1077, 227, 26	2.226	0.00145281333597	0.00998223356652	227
organellar ribosome(GO:0000313)	20933, 0, 21, 0	0.0	1.0	1.0	21
mitochondrial membrane(GO:0031966)	20933, 1955, 555, 64	1.235	0.284820729139	0.546547885646	555
transferase complex(GO:1990234)	20933, 1980, 725, 133	1.939	1.74919402762e-12	1.11773498365e-10	725
extracellular matrix(GO:0031012)	20933, 550, 469, 12	0.974	0.949086374151	1.0	469
Flemming body(GO:0090543)	20933, 1049, 15, 4	5.321	0.020811004171	0.0836305288099	15
anchored component of synaptic vesicle membrane(GO:0098993)	20933, 1921, 19, 4	2.294	0.21565475299	0.45934462387	19
non-motile cilium(GO:0097730)	20933, 24, 47, 1	18.558	0.188312209616	0.444027682453	47
RNA polymerase III transcription factor complex(GO:0090576)	20933, 1989, 12, 2	1.754	0.443452696744	0.703776023385	12
RNA polymerase II transcription factor complex(GO:0090575)	20933, 1924, 160, 36	2.448	5.43317506409e-06	8.46780211208e-05	160
DNA replication factor A complex(GO:0005662)	20933, 748, 16, 2	3.498	0.229023281052	0.478254498667	16
RNA polymerase II, core complex(GO:0005665)	20933, 0, 13, 0	0.0	1.0	1.0	13
transcription factor complex(GO:0005667)	20933, 1999, 407, 78	2.007	4.47949052527e-08	1.06014609098e-06	407
RNA polymerase III complex(GO:0005666)	20933, 965, 18, 1	1.205	0.674626511792	0.887741021583	18
transcription factor TFIID complex(GO:0005669)	20933, 1833, 37, 5	1.543	0.461744913489	0.717895376446	37
costamere(GO:0043034)	20933, 2, 18, 1	581.472	0.0082526628135	0.0382134169408	18
ciliary membrane(GO:0060170)	20933, 481, 49, 1	0.888	0.868237720011	1.0	49
microtubule cytoskeleton(GO:0015630)	20933, 1945, 170, 25	1.583	0.0943668316585	0.269198238526	170
nuclear chromosome(GO:0000228)	20933, 1850, 95, 19	2.263	0.00495078148691	0.0253083949611	95
microtubule end(GO:1990752)	20933, 1767, 30, 7	2.764	0.0471435532137	0.156899638039	30
intrinsic component of plasma membrane(GO:0031226)	20933, 29, 1410, 4	2.048	0.59163923449	0.828632118	1410
intrinsic component of endoplasmic reticulum membrane(GO:0031227)	20933, 1747, 119, 22	2.215	0.00303588998422	0.01779755688	119
sarcoplasmic reticulum membrane(GO:0033017)	20933, 736, 23, 2	2.473	0.380187215398	0.644402203287	23
perinuclear region of cytoplasm(GO:0048471)	20933, 1969, 616, 107	1.847	8.89619777104e-09	2.27386815028e-07	616
endosome membrane(GO:0010008)	20933, 46, 166, 1	2.741	0.719427403279	0.923120704208	166
HOPS complex(GO:0030897)	20933, 1516, 11, 1	1.255	0.575561258641	0.814161370556	11
sarcolemma(GO:0042383)	20933, 16, 121, 2	21.625	0.0272613942716	0.101871525962	121
